대여일자,대여시간,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
2024-12-01,2,1411,1411. 상봉시장앞 교차로 한성빌딩 앞,정기권,M,20대,1,43.83,0.4,1702.85,63
2024-12-01,2,1440,1440. 면목2동 사거리,정기권,M,20대,1,2.86,0.03,111.2,7
2024-12-01,2,2265,2265. 이수고가차도 남단,정기권,M,20대,1,52.25,0.47,2030,13
2024-12-01,2,3504,3504. 원일교회,정기권,M,20대,1,12.18,0.13,559.15,3
2024-12-01,2,1153,"1153. 발산역 1번, 9번 인근 대여소",정기권,M,30대,1,0,0,0,1
2024-12-01,2,1265,1265. 문정동 근린공원,정기권,M,30대,1,28.81,0.23,970,7
2024-12-01,2,2175,2175. 신림동걷고싶은문화의거리입구,정기권,M,30대,1,64.22,0.53,2284.24,19
2024-12-01,2,1278,1278. 송파구청 교차로,정기권,M,30대,1,34.61,0.27,1149.85,7
2024-12-01,2,430,430. 장충동먹자골목 앞,정기권,M,30대,1,0,0,0,2
2024-12-01,2,328,328. 탑골공원 앞,정기권,M,30대,1,38.29,0.26,1137.66,5
2024-12-01,2,1684,1684. 태릉입구역 5번출구,정기권,M,30대,2,129.96,1.14,4904.39,26
2024-12-01,2,1191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",정기권,M,30대,1,31.83,0.29,1236.64,5
2024-12-01,2,1190,1190. 마곡역 교차로(2번출구),정기권,M,30대,1,27.78,0.22,935.2,6
2024-12-01,2,2701,2701. 마곡나루역 5번출구 뒤편,정기권,M,30대,1,80.25,0.63,2701.89,28
2024-12-01,2,781,781.신정보도육교 아래,정기권,M,30대,1,26.77,0.24,1040,5
2024-12-01,2,2730,2730.마곡메가박스 앞,정기권,M,30대,1,70.01,0.51,2210,12
2024-12-01,2,1568,1568.4.19민주묘지 입구사거리,정기권,M,30대,1,310.97,2.28,9815.91,48
2024-12-01,2,2195,2195.은천교회,정기권,M,30대,1,41.39,0.36,1560,8
2024-12-01,2,4629,4629. 한강초교보도육교 앞,정기권,M,30대,1,136.36,1.23,5297.51,31
2024-12-01,2,542,542. 강변역 4번출구 뒤,정기권,M,30대,1,55.08,0.5,2140,16
2024-12-01,2,3798,3798. 그랜드아이파크아파트 앞,정기권,M,30대,1,31.39,0.24,1029.38,5
2024-12-01,2,4557,4557. 리버뷰신안인스빌2차 후문,정기권,M,30대,1,98.44,0.89,3824.52,21
2024-12-01,2,4307,4307. 고투몰 gate 15옆,정기권,M,30대,1,145.17,0.84,3629.56,21
2024-12-01,2,4518,4518. 청기와빌딩,정기권,M,30대,1,31.15,0.28,1210.04,9
2024-12-01,2,228,228. 선유도역 3번출구 앞,정기권,M,30대,1,45.05,0.33,1440,8
2024-12-01,2,237,237. 보라매 두산위브 건너편,정기권,M,30대,1,0,0,1255,52
2024-12-01,2,4801,4801. 충정로역 2호선(엘리베이터 앞),정기권,M,30대,1,17.1,0.15,664.18,2
2024-12-01,2,709,709. 신정3동 현장민원실 앞,정기권,M,30대,1,35.64,0.36,1551.54,8
2024-12-01,2,3890,3890. 웰츠타워 오피스텔,정기권,M,30대,1,197.3,1.28,5535.91,24
2024-12-01,2,5768,5768.방이삼거리,정기권,M,30대,1,30.53,0.28,1185.99,7
2024-12-01,2,5774,5774. 가락본동주민센터 인근,정기권,M,30대,1,30.48,0.24,1040,6
2024-12-01,2,2007,2007. 유한양행앞,정기권,M,30대,1,23.65,0.21,918.94,5
2024-12-01,2,105,105. 합정역 5번출구 앞,정기권,M,30대,1,51.58,0.39,1670,15
2024-12-01,2,2351,2351. 청소년수련관(수영장)앞,정기권,M,30대,1,282.98,2.15,9280.36,73
2024-12-01,2,1501,"1501. 미아역 3번,4번 출구 사이",정기권,M,30대,1,39.31,0.33,1417.97,6
2024-12-01,2,725,725. 양강중학교앞 교차로,정기권,M,30대,1,0,0,0,2
2024-12-01,2,1269,1269. 리센츠아파트 ,정기권,M,40대,1,22.95,0.19,840,4
2024-12-01,2,1442,1442. 중랑구청 중화동 별관 앞,정기권,M,40대,1,85.07,0.77,3305.1,61
2024-12-01,2,1531,1531. 미아사거리 1번 출구,정기권,M,40대,1,14.45,0.13,561.28,16
2024-12-01,2,1843,1843. 독산고등학교,정기권,M,40대,1,15.44,0.14,600,3
2024-12-01,2,2174,2174. 삼성디지털프라자관악점,정기권,M,40대,1,280.25,2.19,9436.01,48
2024-12-01,2,1661,1661. 당현천근린공원,정기권,M,40대,1,41.05,0.34,1480.96,14
2024-12-01,2,1451,1451. 중랑세무서,정기권,M,40대,1,49.9,0.29,1260,7
2024-12-01,2,838,838. 숙대입구역 4번출구,정기권,M,40대,1,71.95,0.56,2422.45,14
2024-12-01,2,328,328. 탑골공원 앞,정기권,M,40대,1,122.68,1,4302.83,26
2024-12-01,2,1684,1684. 태릉입구역 5번출구,정기권,M,40대,1,20.53,0.19,797.46,7
2024-12-01,2,3103,3103. 홍제삼거리 북측,정기권,M,40대,1,47,0.32,1396.18,6
2024-12-01,2,338,338. 세운스퀘어 앞,정기권,M,40대,1,56.4,0.45,1951.12,13
2024-12-01,2,1191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",정기권,M,40대,1,19.34,0.17,751.27,3
2024-12-01,2,2620,2620. 송파나루역 4번 출구옆,정기권,M,40대,1,19.09,0.17,741.77,4
2024-12-01,2,777,777.신월6차보람아파트 앞,정기권,M,40대,1,51.05,0.34,1464.94,11
2024-12-01,2,985,985. 은평세무서 버스정류장(은평구청 방면),정기권,M,40대,1,52.98,0.62,2675.98,14
2024-12-01,2,1478,1478.홈플러스 상봉점 앞,정기권,M,40대,1,40.87,0.3,1290,6
2024-12-01,2,2095,2095.경문고등학교 앞,정기권,M,40대,1,37.08,0.38,1642.76,9
2024-12-01,2,3853,3853. 어린이대공원역 2번출구,정기권,M,40대,1,23.72,0.14,605.13,4
2024-12-01,2,4852,4852. 서울복합물류 게이트 1,정기권,M,40대,1,82.05,0.72,3092.31,17
2024-12-01,2,3665,3665. 고덕센트럴 아이파크상가 앞,정기권,M,40대,1,15.7,0.15,650,4
2024-12-01,2,228,228. 선유도역 3번출구 앞,정기권,M,40대,1,26.77,0.24,1040,5
2024-12-01,2,4914,4914. 도심공항타워 앞,정기권,M,40대,1,4.36,0.03,111.2,5
2024-12-01,2,5858,5858. 영등포역5번출구,정기권,M,40대,1,57.06,0.41,1778.77,17
2024-12-01,2,4094,4094.도봉여성센터,정기권,M,40대,1,6.6,0.05,222.39,2
2024-12-01,2,102,102. 망원역 1번출구 앞,정기권,M,40대,1,54.85,0.49,2130.8,13
2024-12-01,2,1616,1616. 하계2동 공항버스정류장 옆,정기권,M,40대,1,72.43,0.65,2814.01,32
2024-12-01,2,1431,1431. 중랑구청 사거리,정기권,M,40대,1,11.92,0.11,485.7,3
2024-12-01,2,1227,1227. 거여역 8번출구 뒤,정기권,M,40대,1,62.82,0.57,2440.63,7
2024-12-01,2,1246,1246. 문정 법조단지10,정기권,M,40대,1,51.87,0.41,1770,15
2024-12-01,2,415,415. DMC역 9번출구 앞,정기권,M,40대,1,69.85,0.58,2519.68,11
2024-12-01,2,2136,2136. 신림역 8번출구,정기권,M,40대,1,61.05,0.51,2202.49,14
2024-12-01,2,731,731. 서울시 도로환경관리센터,정기권,M,50대,1,39.8,0.31,1340,9
2024-12-01,2,1653,1653. 노원역1번출구,정기권,M,50대,1,35.3,0.33,1414.91,10
2024-12-01,2,1344,1344. 아리랑시네센터 앞,정기권,M,50대,1,5.71,0.04,173.63,3
2024-12-01,2,307,307. 서울역사박물관 앞,정기권,M,50대,1,31.61,0.3,1287.58,6
2024-12-01,2,2382,2382. 역삼동 sk뷰 501동앞,정기권,M,50대,1,121.24,0.87,3733.59,23
2024-12-01,2,1158,1158. 가양역 8번출구,정기권,M,50대,1,74.38,0.68,2934.88,34
2024-12-01,2,1160,1160. 양천향교역 7번출구앞,정기권,M,50대,1,25.45,0.24,1020,5
2024-12-01,2,1458,1458. 상봉터미널2,정기권,M,50대,1,64.61,0.58,2510,16
2024-12-01,2,1733,1733. 방학사거리 (봄마당 앞),정기권,M,50대,2,51.68,0.36,1535.32,14
2024-12-01,2,1737,1737. 신창시장,정기권,M,50대,1,32.31,0.28,1200,6
2024-12-01,2,1684,1684. 태릉입구역 5번출구,정기권,M,50대,1,23.61,0.17,745.23,37
2024-12-01,2,2066,2066. 양문교회 앞,정기권,M,50대,1,35.21,0.36,1560,9
2024-12-01,2,2404,2404. 대모산입구역 4번 출구 앞,정기권,M,50대,1,17.23,0.16,669.57,5
2024-12-01,2,456,456. 숭인2동 주민센터 입구,정기권,M,50대,1,43.74,0.32,1398.12,7
2024-12-01,2,1192,1192. 마곡수명산파크 209동 건너편,정기권,M,50대,1,54.02,0.42,1818.89,7
2024-12-01,2,1088,1088.풍납사거리(강동),정기권,M,50대,1,0,0,0,0
2024-12-01,2,2637,2637. 아시아지하보도 14번 출구,정기권,M,50대,1,34.91,0.31,1356.34,7
2024-12-01,2,771,771.목동아파트 703동 앞,정기권,M,50대,1,44.57,0.4,1731.44,14
2024-12-01,2,2904,2904.중계3차청구아파트,정기권,M,50대,2,147.81,1.34,5742.61,30
2024-12-01,2,1391,1391.성북청소년센터,정기권,M,50대,1,137.85,1.15,4972.86,24
2024-12-01,2,665,665.이문동 쌍용아파트 정문,정기권,M,50대,1,66.16,0.55,2386.7,18
2024-12-01,2,2090,2090.기아자동차 사당점 앞,정기권,M,50대,1,27.31,0.2,862.12,6
2024-12-01,2,4117,4117. 휘경119안전센터 앞,정기권,M,50대,1,3.65,0.03,135.73,5
2024-12-01,2,4496,4496. 잠실 파크리오 120동 앞,정기권,M,50대,1,20.41,0.17,736.47,4
2024-12-01,2,4169,4169. 신대방삼거리,정기권,M,50대,1,31.35,0.26,1130.97,9
2024-12-01,2,4310,4310. 염곡동(염통골) 입구,정기권,M,50대,1,56.01,0.48,2080,11
2024-12-01,2,612,612. 시립동부병원 앞 사거리,정기권,M,50대,1,29.4,0.27,1160,6
2024-12-01,2,4522,4522. 신곡시장,정기권,M,50대,1,44.98,0.37,1577.52,6
2024-12-01,2,4078,4078. 원당공원 앞,정기권,M,50대,1,12.19,0.09,399.83,3
2024-12-01,2,5052,5052. 마곡역 7번출구,정기권,M,50대,1,54.97,0.39,1672.5,14
2024-12-01,2,5082,5082. 가양역 7번출구,정기권,M,50대,1,10.81,0.09,390,3
2024-12-01,2,5088,5088. 등촌역 센터스퀘어,정기권,M,50대,1,93.8,0.76,3290,23
2024-12-01,2,4137,4137. 답십리역 4번출구,정기권,M,50대,1,62.77,0.53,2297.26,11
2024-12-01,2,4397,4397. 마장축산물시장 북문 건너편,정기권,M,50대,1,32.8,0.3,1274.12,10
2024-12-01,2,558,558. 성동광진 교육지원청 앞,정기권,M,50대,1,64.59,0.49,2118.12,14
2024-12-01,2,621,621. 전농초등학교 건너편,정기권,M,50대,1,106.39,0.78,3358.42,34
2024-12-01,2,624,624. 전농동 동아아파트 앞,정기권,M,50대,1,90.29,0.65,2780.43,24
2024-12-01,2,640,640. 동대문경찰서 교차로,정기권,M,50대,1,25.08,0.22,945.22,5
2024-12-01,2,925,925. 불광역 2번출구,정기권,M,50대,1,64.53,0.54,2327.89,14
2024-12-01,2,1021,1021. 강일동 리슈빌 빌딩앞,정기권,M,50대,1,52.31,0.43,1834.64,12
2024-12-01,2,1120,1120. 대림경동아파트앞,정기권,M,50대,1,140.98,1.03,4450,26
2024-12-01,2,1334,1334. 석관동주민센터 앞,정기권,M,50대,1,94.53,0.91,3913.39,19
2024-12-01,2,1806,1806. 에이스하이엔드타워9차 앞,정기권,M,50대,1,52.47,0.38,1656.16,11
2024-12-01,2,1911,1911. 구로디지털단지역 앞,정기권,M,50대,1,74.13,0.48,2080,11
2024-12-01,2,2050,2050. 노량진역 5번출구,정기권,M,50대,1,15.68,0.15,660,4
2024-12-01,2,2309,2309. 청담역(우리들병원 앞),정기권,M,50대,1,38.61,0.35,1500,13
2024-12-01,2,2313,2313. 금원빌딩 앞,정기권,M,50대,1,0,0,0,2
2024-12-01,2,2324,2324. 천주교 대치 2동 교회 옆,정기권,M,50대,1,66.5,0.52,2239.21,12
2024-12-01,2,1630,1630. 수연빌딩 앞,정기권,M,50대,1,32.32,0.29,1255.48,6
2024-12-01,2,1210,1210. 롯데월드타워(잠실역2번출구 쪽),정기권,M,50대,1,79.38,0.49,2110,16
2024-12-01,2,1411,1411. 상봉시장앞 교차로 한성빌딩 앞,정기권,M,50대,1,57.33,0.52,2227.16,14
2024-12-01,2,1221,1221. 삼전역 4번출구,정기권,M,50대,1,145.51,1.24,5325.41,27
2024-12-01,2,2349,2349. 역삼빌딩 앞(하나은행 옆),정기권,M,50대,1,50.56,0.37,1616.08,7
2024-12-01,2,1149,1149. 신방화역환승주차장,정기권,M,50대,1,20.81,0.16,710,5
2024-12-01,2,723,723. SBS방송국,정기권,M,50대,1,23.46,0.26,1139.36,11
2024-12-01,2,307,307. 서울역사박물관 앞,정기권,M,60대,1,0,0,0,2
2024-12-01,2,1451,1451. 중랑세무서,정기권,M,60대,1,26,0.23,1010,8
2024-12-01,2,1455,1455. 상봉역 2번 출구,정기권,M,60대,1,25.47,0.2,857.74,5
2024-12-01,2,1357,1357. 북한산보국문역,정기권,M,60대,1,23.54,0.19,837.27,5
2024-12-01,2,1358,1358. 정릉도서관 앞,정기권,M,60대,1,6.75,0.06,240,8
2024-12-01,2,328,328. 탑골공원 앞,정기권,M,60대,1,19.97,0.17,720.52,5
2024-12-01,2,2627,2627.문정시영아파트 5동 앞 공원,정기권,M,60대,1,46.02,0.39,1660,389
2024-12-01,2,2427,2427.개포고등학교 정문앞,정기권,M,60대,1,110.19,0.92,3974.93,22
2024-12-01,2,3212,3212.신풍역 6번출구,정기권,M,60대,1,32.4,0.29,1258.89,6
2024-12-01,2,2713,2713.우장초등학교 앞,정기권,M,60대,1,23.92,0.22,929.28,5
2024-12-01,2,2904,2904.중계3차청구아파트,정기권,M,60대,1,154.85,1.23,5284.4,26
2024-12-01,2,1390,1390.석관래미안아트리치,정기권,M,60대,1,111.03,0.96,4123.23,38
2024-12-01,2,671,671.대광빌딩,정기권,M,60대,1,24.27,0.22,942.82,5
2024-12-01,2,2187,2187. 현대시장사거리,정기권,M,60대,1,27.7,0.25,1060,11
2024-12-01,2,602,602. 장안동 사거리,정기권,M,60대,1,212.22,1.8,7766.83,40
2024-12-01,2,4318,4318. 방배역 2번 출구,정기권,M,60대,1,13.39,0.13,563.6,5
2024-12-01,2,4011,4011. 월계 센트럴 아이파크,정기권,M,60대,1,41.91,0.44,1890,13
2024-12-01,2,3683,3683. KT&G강동지사,정기권,M,60대,1,9.09,0.08,364.39,18
2024-12-01,2,4408,4408. 돌곶이역 앞,정기권,M,60대,1,85.53,0.77,3322.67,19
2024-12-01,2,4559,4559. 신길역 2번출구,정기권,M,60대,1,20.1,0.17,725.21,4
2024-12-01,2,3912,3912. 삼호아파트 앞,정기권,M,60대,1,76.68,0.67,2890,23
2024-12-01,2,4715,4715. 돈의문 박물관 마을,정기권,M,60대,1,49.52,0.35,1488.57,8
2024-12-01,2,4087,4087. 우이교 교차로,정기권,M,60대,1,32.17,0.25,1083.02,5
2024-12-01,2,5323,5323. 하계역 4번출구 앞,정기권,M,60대,1,26.06,0.22,940,11
2024-12-01,2,621,621. 전농초등학교 건너편,정기권,M,60대,1,24.9,0.22,967.25,15
2024-12-01,2,933,933. 역촌종합시장 버스정류장(예일여고 방면),정기권,M,60대,1,46.59,0.4,1730,12
2024-12-01,2,588,588. 뚝섬 유원지역,정기권,M,60대,1,28.03,0.23,1011.13,6
2024-12-01,2,1102,1102. 방화사거리 마을버스 버스정류장,정기권,M,60대,1,1.97,0.01,60,8
2024-12-01,2,1422,1422. 신내우디안아파트 1단지,정기권,M,60대,1,67.72,0.61,2630.99,18
2024-12-01,2,1637,1637. KT 전화국 버스정류장 옆,정기권,M,60대,1,21.15,0.21,890,6
2024-12-01,2,1516,1516. 우이동길마을마당,정기권,M,60대,1,37.19,0.29,1252.09,11
2024-12-01,2,1904,1904. 도림천역 1번 출구 앞,정기권,M,60대,1,20.87,0.19,810.7,5
2024-12-01,2,2251,2251. 더케이호텔 입구(양재2) ,정기권,M,60대,1,13.29,0.12,516.17,3
2024-12-01,2,2246,2246. 서울시 품질시험소 앞,정기권,M,60대,1,70.92,0.57,2453.47,16
2024-12-01,2,1248,1248. 방이초등학교,정기권,M,60대,1,23.37,0.22,936.71,10
2024-12-01,2,1627,1627. 수락산역 4번출구,정기권,M,60대,1,42.49,0.34,1450.05,7
2024-12-01,2,1610,1610. 화랑대역 2번출구 앞,정기권,M,70대,1,37.4,0.34,1452.91,9
2024-12-01,2,1620,1620. 중계동 노원구민체육센터 옆(중1-2),정기권,M,70대,1,26.27,0.19,829.33,5
2024-12-01,2,1029,1029. 성내어울터,정기권,M,10대,1,25.69,0.24,1046.24,7
2024-12-01,2,1259,1259. 방이역 1번출구,정기권,M,10대,1,1.7,0.02,66.16,3
2024-12-01,2,1530,1530. 광산사거리,정기권,M,10대,1,39.09,0.35,1518.68,11
2024-12-01,2,1167,1167. 마곡수명산파크3단지 교차로,정기권,M,10대,1,0,0,0,2
2024-12-01,2,114,114. 홍대입구역 8번출구 앞,정기권,M,10대,1,30.78,0.25,1064.91,12
2024-12-01,2,2711,2711.가로공원공영주차장 1번 출구,정기권,M,10대,1,30.12,0.26,1135.06,5
2024-12-01,2,1551,1551.4.19탑 앞,정기권,M,10대,1,0,0,0,2
2024-12-01,2,2095,2095.경문고등학교 앞,정기권,M,10대,1,13.64,0.09,395.97,5
2024-12-01,2,4873,4873. 개롱역사거리 2번 출구,정기권,M,10대,1,20.7,0.19,804.32,6
2024-12-01,2,4226,4226. 마포프레스티지자이 1,정기권,M,10대,1,15.19,0.14,590,4
2024-12-01,2,4222,4222. 서울디자인고등학교 앞,정기권,M,10대,1,21.88,0.2,850,5
2024-12-01,2,5086,5086. 가양테크노타운,정기권,M,10대,1,71.37,0.62,2690,18
2024-12-01,2,5866,5866.포레나 당산,정기권,M,10대,1,53.64,0.44,1881.2,8
2024-12-01,2,631,631. 답십리역 1번출구,정기권,M,10대,1,20.78,0.19,807.16,3
2024-12-01,2,1102,1102. 방화사거리 마을버스 버스정류장,정기권,M,10대,1,12.13,0.11,471.19,3
2024-12-01,2,1140,1140. 목동사거리 버스정류장,정기권,M,10대,1,28.07,0.21,908.85,9
2024-12-01,2,1514,1514. 강북구청 사거리 버스정류소 앞,정기권,M,10대,1,33.86,0.26,1140,7
2024-12-01,2,1836,1836. 금천구립 독산도서관,정기권,M,10대,1,16.63,0.14,600,4
2024-12-01,2,1920,1920. 서울미래초등학교 사거리,정기권,M,10대,1,88.44,0.69,2977.69,14
2024-12-01,2,1541,1541. 삼양역,일일권,,10대,1,134.61,0.95,4095.59,27
2024-12-01,2,765,765. 오목교역 3번출구,일일권,,10대,1,51.47,0.46,1999.57,9
2024-12-01,2,1210,1210. 롯데월드타워(잠실역2번출구 쪽),일일권,,10대,1,76.55,0.69,2974.1,19
2024-12-01,2,514,514. 성수사거리 버스정류장 앞,일일권,,20대,1,21.63,0.22,941.83,8
2024-12-01,2,2171,2171. 서울대입구역 5번출구,일일권,,20대,1,55.76,0.42,1805.32,10
2024-12-01,2,1278,1278. 송파구청 교차로,일일권,,20대,1,84.5,1.08,4638.98,30
2024-12-01,2,336,336. 충무로역 6번출구 앞,일일권,,20대,1,81.22,0.65,2809.55,17
2024-12-01,2,1297,1297. 석촌호수교차로(동호 팔각정 앞),일일권,,20대,1,30.74,0.28,1194.09,9
2024-12-01,2,1060,1060. 천일초교 사거리,일일권,,20대,1,24.2,0.22,940,3
2024-12-01,2,3533,3533. 건대입구역 사거리(롯데백화점),일일권,,20대,1,18.92,0.14,597.3,6
2024-12-01,2,1193,1193. 마곡센트럴타워 1차,일일권,,20대,1,64.32,0.54,2320.41,13
2024-12-01,2,293,293. 충북 미래관,일일권,,20대,1,76.51,0.64,2760.26,48
2024-12-01,2,440,440. 하늘공원 입구,일일권,,20대,1,81.2,0.7,3015.3,53
2024-12-01,2,1081,1081.트레빌빌딩,일일권,,20대,1,31.74,0.32,1381.97,8
2024-12-01,2,2540,2540.반포천 앞,일일권,,20대,1,68.7,0.59,2551.19,19
2024-12-01,2,3219,3219.영등포역 1번출구,일일권,,20대,1,68.36,0.46,1961.77,13
2024-12-01,2,114,114. 홍대입구역 8번출구 앞,일일권,,20대,2,26.31,0.29,1230.09,10
2024-12-01,2,2707,2707.한강아파트,일일권,,20대,1,16.87,0.15,655.29,5
2024-12-01,2,1751,1751. 창원초등학교 교차로,일일권,,20대,1,13.6,0.12,504.96,4
2024-12-01,2,3009,3009. 홍대입구역 사거리,일일권,,20대,1,27.8,0.18,780,6
2024-12-01,2,3010,3010.홍대입구역 3번출구,일일권,,20대,1,43,0.42,1809.82,11
2024-12-01,2,1385,1385.성신여대입구역 3번출구 앞,일일권,,20대,1,66.37,0.6,2578.48,13
2024-12-01,2,519,519. 양지사거리,일일권,,20대,1,49.13,0.44,1908.7,15
2024-12-01,2,4652,4652. 신사두산위브2차아파트 앞,일일권,,20대,1,40.56,0.41,1765.76,11
2024-12-01,2,3860,3860. 건국대학교 정문 앞,일일권,,20대,1,48.19,0.4,1738.6,9
2024-12-01,2,4114,4114. 휘경여중고삼거리,일일권,,20대,1,69.16,0.64,2771.97,24
2024-12-01,2,546,546. 잠실대교북단 교차로,일일권,,20대,1,21.22,0.17,714.56,4
2024-12-01,2,3627,3627. 압구정나들목,일일권,,20대,1,47.43,0.52,2259.9,17
2024-12-01,2,5059,5059. 화곡2동주민센터,일일권,,20대,1,54.2,0.49,2105.83,19
2024-12-01,2,4823,4823. 방정환교육지원센터 옆,일일권,,20대,1,59.28,0.5,2138.62,14
2024-12-01,2,4835,4835. 망우동 본죽 앞,일일권,,20대,1,135.59,1.13,4891.24,30
2024-12-01,2,4267,4267. 서대문역 2번 출구,일일권,,20대,1,9.02,0.08,350.42,3
2024-12-01,2,4719,4719. 종로문화원 건너편,일일권,,20대,1,39.24,0.33,1415.52,10
2024-12-01,2,5859,5859. 여의도 삼부아파트,일일권,,20대,1,70.15,0.61,2643.84,17
2024-12-01,2,5768,5768.방이삼거리,일일권,,20대,1,38.49,0.38,1620,13
2024-12-01,2,802,802. 한강진역 2번 출구 앞,일일권,,20대,1,37.35,0.34,1450.9,17
2024-12-01,2,5333,5333. 노원역9번-10번 출구 앞,일일권,,20대,2,138.48,1.21,5204.88,32
2024-12-01,2,4137,4137. 답십리역 4번출구,일일권,,20대,1,31.95,0.29,1241.37,6
2024-12-01,2,182,182. 망원2빗물펌프장 앞,일일권,,20대,1,150,1.35,5827.67,33
2024-12-01,2,558,558. 성동광진 교육지원청 앞,일일권,,20대,1,36.38,0.29,1241.37,8
2024-12-01,2,559,559. 왕십리역 4번 출구 건너편,일일권,,20대,1,25.79,0.23,1002.09,13
2024-12-01,2,230,230. 영등포구청역 1번출구,일일권,,20대,1,35.19,0.26,1110.72,8
2024-12-01,2,268,268. 그랜드컨벤션센터 앞,일일권,,20대,1,66.08,0.65,2781.22,16
2024-12-01,2,818,818. 숙명여대 입구 교차로,일일권,,20대,1,2.08,0.02,70,7
2024-12-01,2,906,906. 연신내역 5번출구,일일권,,20대,1,48.95,0.43,1873.02,10
2024-12-01,2,1319,1319. 종암박스파크,일일권,,20대,1,188.05,1.51,6505.11,38
